corrdor_margin_perc,min_margin_perc,max_margin_perc,rpm,Count_Corridor,OriginCluster,corridor
15.21451565,-37.87459638,59.06263095,2.718251359,56,Atlanta Region,Atlanta Region-Memphis Region
12.74283205,-34.12532,64.88309768,3.639027184,56,Elizabeth Region,Elizabeth Region-RI Region
16.65346695,-28.57142857,55.37218897,2.803915875,56,Kansas City Region,Kansas City Region-Saint Louis Region
-36.90517243,-64.97873903,3.703703704,2.652566876,55,Laredo Region,Laredo Region-Albuquerque Region
18.49738772,-3.204945703,45.28301887,2.01964353,55,Grand Rapids Region,Grand Rapids Region-Atlanta Region
8.536780326,-25.71074924,62.72481595,2.531381864,55,Boston Region,Boston Region-Newark Region
15.4749108,-2.131438721,37.80718336,1.774096397,55,Cleveland Region,Cleveland Region-Dallas Region
10.98627264,-31.91323041,47.04225352,3.061884682,55,Charlotte NC Region,Charlotte NC Region-Newark Region
3.113190568,-58.54852274,34.70880125,1.85181394,55,Dallas Region,Dallas Region-Plainfield IN Region
16.95283575,-38.01756587,64.24046753,2.905606436,55,Waco TX Region,Waco TX Region-Houston Region
9.773225091,-59.11911657,63.85756545,6.187904205,55,Tampa Region,Tampa Region-Tampa Region
43.20717801,13.30544659,62.33237909,1.417204429,55,York PA Region,York PA Region-Tampa Region
17.12655239,-9.753420648,50.82713168,2.916381207,55,Orlando Region,Orlando Region-Tampa Region
5.986711093,-35.55799058,38.3755803,2.826686786,55,Newark Region,Newark Region-Buffalo Region
14.01151,-23.87407316,32.25806452,1.498047482,54,Newark Region,Newark Region-Louisville KY Region
2.559370416,-61.0738255,47.61904762,2.687768201,54,Owasso OK Region,Owasso OK Region-Dallas Region
0.890183679,-57.16680637,50.89107301,4.153022685,54,Winchester VA Region,Winchester VA Region-Newark Region
7.906565734,-37.13109733,34.88372093,2.264710767,54,Dallas Region,Dallas Region-Tampa Region
11.41107642,-52.98999828,53.89722154,1.973206394,54,Dallas Region,Dallas Region-Saint Louis Region
15.07556683,-1.272827892,40.6616229,2.132965973,54,Cincinnati Region,Cincinnati Region-Dallas Region
23.22020516,-17.1325941,50.70185633,1.893077305,54,Chicago Region,Chicago Region-Memphis Region
-2.663910837,-56.56312625,45.82169145,3.685311206,54,Atlanta Region,Atlanta Region-Knoxville Region
10.36902098,-42.72800799,40.50401598,2.783751831,54,Indianapolis Region,Indianapolis Region-Milwaukee Region
24.71147917,-7.36196319,56.72289434,2.921180825,54,Milwaukee Region,Milwaukee Region-Columbus OH Region
13.83965706,-46.77821811,63.16050787,1.368971526,53,Houston Region,Houston Region-Memphis Region
0.26396071,-63.42539631,41.42026566,2.351772531,53,Atlanta Region,Atlanta Region-Detroit Region
16.44491102,-59.66639116,60,4.317071803,53,Atlanta Region,Atlanta Region-Chattanooga Region
17.13725362,-62.20925409,63.0521189,3.658130829,53,Atlanta Region,Atlanta Region-South GA Region
-2.334147397,-44.64548706,44.98644986,1.773191115,53,Baltimore Region,Baltimore Region-Cincinnati Region
9.830583201,-15.68310876,44.29590018,2.993998711,53,Chicago Region,Chicago Region-Hazleton PA Region
14.97660863,-43.81453677,58.5728087,3.953575317,53,Chicago Region,Chicago Region-Cedar Rapids Region
38.88050871,12,64.28571429,1.537233251,53,York PA Region,York PA Region-Miami Region
21.99507533,-2.25994478,46.22962103,2.101037451,53,Plainfield IN Region,Plainfield IN Region-Atlanta Region
14.68726146,-63.57723577,56.46590192,2.269370309,53,Nashville Region,Nashville Region-Chicago Region
11.50084756,-35.42489561,47.09535242,2.494791874,52,Nashville Region,Nashville Region-Charlotte NC Region
9.424170572,-28.0022938,47.79969001,1.787887198,52,Saint Louis Region,Saint Louis Region-Laredo Region
18.81022604,-23.07692308,55.90828924,3.127744914,52,York PA Region,York PA Region-Pittsburgh Region
12.9638011,-42.771027,43.96922043,3.239900221,52,Cincinnati Region,Cincinnati Region-Fort Wayne Region
12.61486428,-13.27793557,35.28816987,2.248790387,52,Dallas Region,Dallas Region-York PA Region
9.643653496,-11.23083485,32.38405106,2.659213782,52,Central LA Region,Central LA Region-Winchester VA Region
-1.589542463,-60.37709536,38.56479686,2.104232746,52,Laredo Region,Laredo Region-Kansas City Region
15.71783865,-55.29981037,60.77839795,2.840403742,51,Houston Region,Houston Region-Longview TX Region
-14.12303347,-52.896207,31.42857143,1.874145061,51,Buffalo Region,Buffalo Region-Chicago Region
21.30398673,-35.34852245,44.0211848,3.430990276,51,Columbus OH Region,Columbus OH Region-York PA Region
20.53315896,4.008008475,41.00000213,2.644808101,51,Chicago Region,Chicago Region-Denver Region
-2.109869388,-52.50876925,44,1.747627412,51,Tampa Region,Tampa Region-Montgomery AL Region
0.736476935,-54.73009913,46.18151984,2.360916076,51,Springfield MO Region,Springfield MO Region-Chicago Region
18.17548057,-56.64160401,48.90203242,2.882322761,51,Stuggart AR Region,Stuggart AR Region-Dallas Region
23.0601275,-24.11987723,64.35438545,2.509343817,51,San Antonio Region,San Antonio Region-Houston Region
9.487337043,-36.75400689,55.91182365,2.606634704,51,San Diego Region,San Diego Region-Tracy Region
11.56313006,-14.95937845,31.24204372,2.105270095,51,Ontario CA Region,Ontario CA Region-Atlanta Region
-19.23207818,-54.55154294,11.88513969,3.442687437,50,MS Region,MS Region-Montgomery AL Region
9.880365409,-33.70579949,29.8245614,3.497056257,50,SC Region,SC Region-Philadelphia Region
0.820477648,-46.81279661,30.16393443,3.20907185,50,Charlotte NC Region,Charlotte NC Region-Hartford CT Region
27.2752686,-2.137221357,51.48457209,2.173587428,50,Charlotte NC Region,Charlotte NC Region-Tampa Region
21.00449951,-22.03389831,57.20445102,2.850835879,50,Chicago Region,Chicago Region-Newark Region
15.33225678,-36.34710944,61.33489139,3.238239315,50,Buffalo Region,Buffalo Region-York PA Region
1.900879113,-61.42629096,60.14250471,2.971225204,50,Atlanta Region,Atlanta Region-MS Region
9.732872227,-35.42251826,45.67416055,1.705857129,50,Houston Region,Houston Region-Ontario CA Region
18.05424818,-26.48221344,60.67790708,2.413457934,50,Elizabeth Region,Elizabeth Region-Pittsburgh Region
23.51643599,-14.19484178,61.73469388,3.921889582,49,Elizabeth Region,Elizabeth Region-York PA Region
19.49615138,-3.114904574,64.30332778,4.077458415,49,Hazleton PA Region,Hazleton PA Region-Winchester VA Region
6.687780082,-42.26962774,48.0337693,3.374573129,49,Cincinnati Region,Cincinnati Region-Detroit Region
13.82690195,-14.56722232,63.80935266,3.134810244,49,Cincinnati Region,Cincinnati Region-Baltimore Region
14.81454221,-7.944732297,44.57519015,2.344353985,49,Des Moines Region,Des Moines Region-Chicago Region
-20.30543977,-60.32385419,21.82614134,3.607121465,49,Savannah Region,Savannah Region-SC Region
16.36594795,-19.71030107,40.83385141,3.358771392,49,Saint Louis Region,Saint Louis Region-Denver Region
-13.82724269,-54.06896127,23.14285714,1.822425018,49,Newark Region,Newark Region-Detroit Region
14.53197817,-15.85658433,58.20246725,2.629904165,49,Oklahoma City Region,Oklahoma City Region-Dallas Region
26.51599834,2.643083262,55.91182365,1.507954587,48,Newark Region,Newark Region-Atlanta Region
7.978260408,-45.94594595,52.78871692,1.70986312,48,Orlando Region,Orlando Region-Atlanta Region
20.85710704,-18.51851852,54.71867549,1.603250837,48,Philadelphia Region,Philadelphia Region-Chicago Region
20.7241576,-23.07692308,40.74074074,2.516989709,48,Phoenix Region,Phoenix Region-San Diego Region
13.62606032,-23.64175891,47.59590793,3.486910464,48,Columbus OH Region,Columbus OH Region-Philadelphia Region
8.251524842,-38.83104262,46.07454401,3.031660506,48,Cincinnati Region,Cincinnati Region-Elizabeth Region
20.74761227,-24.45357104,39.46312439,2.847656251,48,Cincinnati Region,Cincinnati Region-Knoxville Region
30.60831831,4.116594221,54.28571429,2.094149773,48,Cincinnati Region,Cincinnati Region-Orlando Region
18.13334352,-49.46845281,64.35700029,2.775143846,48,Cincinnati Region,Cincinnati Region-Nashville Region
10.04520613,-36.01873172,47.05118134,2.702088024,48,Atlanta Region,Atlanta Region-Fayetteville NC Region
16.48982164,-25.89118199,58.89104483,5.24293478,48,Baltimore Region,Baltimore Region-Philadelphia Region
19.80930117,-5.149069026,45.9059846,3.204509585,48,Fort Wayne Region,Fort Wayne Region-Chicago Region
14.74610911,-20.80942314,49.81293914,2.037577901,48,Kansas City Region,Kansas City Region-Chicago Region
8.436485949,-61.09112388,58.90227128,3.620772195,48,Memphis Region,Memphis Region-Birmingham Region
13.05164041,-19.20539089,43.85092796,2.94753437,47,Kansas City Region,Kansas City Region-Denver Region
12.52900284,-42.53884183,49.33333333,1.974312477,47,Kansas City Region,Kansas City Region-Milwaukee Region
2.903739059,-58.73015873,38.24183322,1.514830971,47,Elizabeth Region,Elizabeth Region-Fort Wayne Region
0.631157411,-60.43638697,48.10126582,2.445285116,47,Houston Region,Houston Region-Oklahoma City Region
16.77244493,-46.76829388,58.65771654,2.565283425,47,Atlanta Region,Atlanta Region-Baton Rogue LA Region
3.6267747,-44.62790323,48.27586207,3.074767811,47,Atlanta Region,Atlanta Region-Philadelphia Region
8.439863084,-46.67057788,32.38209845,3.209456066,47,Cincinnati Region,Cincinnati Region-York PA Region
29.5954576,9.793280752,53.05164319,2.065512437,47,Cleveland Region,Cleveland Region-Atlanta Region
20.83251698,-64.91615994,53.57107577,7.401173257,47,Detroit Region,Detroit Region-Detroit Region
9.646544648,-25,38.46153846,1.596611784,47,Newark Region,Newark Region-Chicago Region
-14.48165583,-64.3139891,30.17365091,2.156614504,47,Savannah Region,Savannah Region-Greensboro NC Region
18.61882495,-12.92607595,41.0363452,2.910765265,47,Springfield MO Region,Springfield MO Region-Philadelphia Region
-15.88338771,-64.27025356,28.39548605,2.137425091,47,Tampa Region,Tampa Region-South East AL Region
18.18114007,-14.07169406,52.91974746,1.821045102,47,Taylor PA Region,Taylor PA Region-Columbus OH Region
4.079431303,-57.09797201,45.16581856,4.399731705,47,VA Region,VA Region-Philadelphia Region
-11.84052538,-50.56324341,29.8245614,2.273592093,47,West SC Region,West SC Region-Milwaukee Region
7.438507133,-40.73850131,48.66095885,4.487084666,47,West OH Region,West OH Region-Detroit Region
13.96070088,-25.28429899,56.52173913,4.796205135,47,York PA Region,York PA Region-Baltimore Region
11.95330801,-46.66666667,53.28260485,3.352403039,46,York PA Region,York PA Region-RI Region
5.933375119,-63.29113924,55.47889644,2.968806166,46,Tracy Region,Tracy Region-Salt Lake City Region
-7.940848092,-58.24287116,48,2.514195899,46,Savannah Region,Savannah Region-Charlotte NC Region
20.27879278,-26.95527833,59.32170163,2.389024367,46,Salt Lake City Region,Salt Lake City Region-Portland OR Region
32.540633,-7.49948241,55.74150271,1.66149627,46,Richmond VA Region,Richmond VA Region-Orlando Region
9.174049057,-53.29586101,50.62924528,2.469543564,46,Newark Region,Newark Region-Pittsburgh Region
32.86810365,-1.342387871,55.24148871,2.296693491,46,Nashville Region,Nashville Region-Miami Region
5.858560029,-38.93391377,59.52380952,5.024230465,46,Columbus OH Region,Columbus OH Region-Cleveland Region
0.318101753,-64.68495768,54.30173044,2.701850257,46,Dallas Region,Dallas Region-Central LA Region
8.565152089,-42.89592889,44.64944649,2.996344705,46,Chicago Region,Chicago Region-South IN Region
23.02804981,2.695339107,48.8320356,2.171796032,46,Minneapolis Region,Minneapolis Region-Dallas Region
-32.62209835,-62.34696411,15.000102,2.483100733,45,Laredo Region,Laredo Region-Oklahoma City Region
-15.36960842,-61.92204523,35.84049857,1.870482674,45,Houston Region,Houston Region-Minneapolis Region
-0.249651755,-62.37720224,62.14009427,1.972507654,45,Houston Region,Houston Region-MS Region
8.214050865,-35.41694879,23.26372902,2.143562737,45,Houston Region,Houston Region-Tampa Region
34.50631899,6.785980611,58.59469147,2.74161029,45,Hazleton PA Region,Hazleton PA Region-Richmond VA Region
14.4622147,-35.53502451,53.99307573,2.821638834,45,Chicago Region,Chicago Region-South MN Region
36.51361609,-12.07202495,61.67701387,4.072895219,45,Cincinnati Region,Cincinnati Region-Indianapolis Region
11.65402068,-23.22858903,58.49025023,3.35567818,45,Columbus OH Region,Columbus OH Region-Louisville KY Region
10.83182162,-45.48779981,51.44407016,3.160630438,45,Cleveland Region,Cleveland Region-York PA Region
0.006003095,-48.00597753,33.33333333,2.987931658,45,Atlanta Region,Atlanta Region-Hazleton PA Region
6.768926948,-54.27866155,48.47138378,2.894946088,45,Atlanta Region,Atlanta Region-Jackson AL Region
10.62776136,-38.27433628,38.07410465,2.14343471,45,Birmingham Region,Birmingham Region-Dallas Region
17.87233523,-51.70750792,41.08672035,2.764139399,45,Phoenix Region,Phoenix Region-Denver Region
13.64243796,0.874969023,29.9847793,1.738679074,45,Portland OR Region,Portland OR Region-Denver Region
-8.617948622,-59.03614458,29.2749199,3.583288003,45,Tracy Region,Tracy Region-Spokane Region
29.34659062,-11.18821865,47.34776194,2.243876661,45,West OH Region,West OH Region-Orlando Region
21.84843683,-13.8600584,38.27458684,2.135409433,45,West SC Region,West SC Region-Miami Region
17.4279737,-13.11303224,48.38467494,2.372558236,44,West SC Region,West SC Region-Orlando Region
10.12391587,-23.5004519,33.38271194,2.349502385,44,Springfield MO Region,Springfield MO Region-Houston Region
0.183701,-63.54931755,60.07098492,2.5085809,44,Savannah Region,Savannah Region-Montgomery AL Region
19.35786644,11.88797866,38.01755343,1.801193775,44,Newark Region,Newark Region-Saint Louis Region
21.66061706,-41.67154139,57.09846482,2.211051771,44,Oklahoma City Region,Oklahoma City Region-Houston Region
6.338910747,-52.14216164,52.21168863,2.948125261,44,Atlanta Region,Atlanta Region-Baltimore Region
13.36523961,-26.98009587,39.16085436,3.43813049,44,Abilene TX Region,Abilene TX Region-Oklahoma City Region
-5.894429929,-38.50050124,46.76277737,1.931950713,44,Buffalo Region,Buffalo Region-Indianapolis Region
15.56147886,5.882352941,25.92592593,1.411472153,44,Denver Region,Denver Region-Atlanta Region
15.83595178,-50.54195102,60,2.624939684,44,East TN Region,East TN Region-Atlanta Region
29.4500344,0,58.95873855,3.103890157,44,Hazleton PA Region,Hazleton PA Region-VA Region
-11.31618967,-59.94242073,44.73229706,2.55781635,44,East TN Region,East TN Region-Montgomery AL Region
15.08890425,8.290762897,30.60753107,3.025705234,44,Laredo Region,Laredo Region-South GA Region
10.72925974,-47.26503224,29.54545455,2.140370056,44,Little Rock AR Region,Little Rock AR Region-Chicago Region
18.79852339,-18.6038631,48.05194805,2.837041376,44,Kansas City Region,Kansas City Region-Owasso OK Region
28.94021498,4.651162791,41.65963417,2.292937482,44,Kansas City Region,Kansas City Region-York PA Region
0.406680326,-64.42744016,41.47974755,2.993818682,44,Knoxville Region,Knoxville Region-Columbus OH Region
8.359589061,-50.15964341,52.50632911,2.387982892,43,Knoxville Region,Knoxville Region-Chicago Region
22.73056144,-41.01941367,57.74601393,3.5328001,43,Louisville KY Region,Louisville KY Region-Nashville Region
-8.948839328,-58.33333333,63.97441024,2.112359409,43,Miami Region,Miami Region-Charlotte NC Region
12.45308281,-1.382537658,37.0971867,3.14079687,43,Columbus OH Region,Columbus OH Region-Elizabeth Region
6.851229453,-45.28386232,39.7183642,2.21445716,43,Charlotte NC Region,Charlotte NC Region-Louisville KY Region
5.87048158,-39.55244709,44.01168317,2.217679585,43,Atlanta Region,Atlanta Region-Houston Region
16.13543269,-57.89473684,63.53465515,3.317010749,43,Atlanta Region,Atlanta Region-East TN Region
19.95442462,-6.060606061,52.77777778,1.615633827,43,Richmond VA Region,Richmond VA Region-Atlanta Region
25.94158862,-25,55.88734306,3.538439602,43,Stuggart AR Region,Stuggart AR Region-Atlanta Region
7.786422319,-42.13355386,40.87185998,3.843798397,43,VA Region,VA Region-Elizabeth Region
39.85477486,13.51874914,58.7695483,1.751957856,43,VA Region,VA Region-Tampa Region
38.50078405,4.030710173,64.87194658,1.729387806,43,VA Region,VA Region-Miami Region
-1.806266174,-39.57383456,56.52173913,3.442430906,43,Winchester VA Region,Winchester VA Region-Hartford CT Region
19.8668701,-32.64693807,61.03896104,2.414481661,42,Salt Lake City Region,Salt Lake City Region-Seattle Region
12.75850945,-35.33333333,57.51633987,3.614139196,42,SC Region,SC Region-West SC Region
17.37862999,-7.142857143,47.30997139,2.252508684,42,Owasso OK Region,Owasso OK Region-Houston Region
4.490758012,-55.82320483,31.47656941,2.840744797,42,Atlanta Region,Atlanta Region-VA Region
5.294838267,-24.81278083,38.51829081,1.87352757,42,Baltimore Region,Baltimore Region-Columbus OH Region
15.7092646,2.546435307,34.87727271,2.174948227,42,Chicago Region,Chicago Region-Greensboro NC Region
16.59348865,-25.12973009,44.48884612,1.963338957,42,Cincinnati Region,Cincinnati Region-Kansas City Region
22.27628086,-9.981408025,41.35172543,2.777236079,42,Milwaukee Region,Milwaukee Region-East KY Region
11.25983021,-9.090909091,42.29409997,3.118028362,42,Milwaukee Region,Milwaukee Region-Grand Rapids Region
2.263471521,-47.78470724,38.94040299,1.911802037,42,Laredo Region,Laredo Region-Ontario CA Region
27.23189747,2.137173571,52.07427119,2.415643393,42,Louisville KY Region,Louisville KY Region-Charlotte NC Region
14.45666943,-42.93882218,58.69734452,5.213943636,42,Elizabeth Region,Elizabeth Region-Philadelphia Region
21.52288725,-50.25973468,60.66403667,5.657918451,41,Hazleton PA Region,Hazleton PA Region-Elizabeth Region
11.45822502,-46.24159111,52.77777778,2.117640261,41,Las Vegas Region,Las Vegas Region-Tracy Region
